944442,African ,adjective,,,,,,,,,
944442,animals ,noun,,,,,,,,,
944442,turned into,verb,,,,,,,,,
944442,rocks ,noun,,,,,,,,,
944442,Diego,proper noun,,,,,,,,,
944442,Alicia,proper noun,,,,,,,,,
944442,Baby Jaguar,proper noun,,,,,,,,,
944442,Juma ,proper noun,,,,,,,,,
944442,Erin the Elephant,proper noun,,,,,,,,,
944442,Magic ,adjective,,,,,,,,,
944442,mischief ,noun,,,,,,,,,
944442,Drum,noun,,,,,,,,,
640655,TVs ,noun,,,,,,,,,
640655,satellites ,noun,,,,,,,,,
640655,crashes ,verb,,,,,,,,,
640655,Funzini familys,proper noun,,,,,,,,,
640655,house,noun,,,,,,,,,
640655,studio ,noun,,,,,,,,,
640655,Gus Pacho,proper noun,,,,,,,,,
640655,studio lot,noun,,,,,,,,,
640655,star in,verb,,,,,,,,,
640655,swath ,noun,,,,,,,,,
640655,crazy ,adjective,,,,,,,,,
640655,TV shows,noun,,,,,,,,,
640655,compete ,verb,,,,,,,,,
640655,grand prize,noun,,,,,,,,,
640655,DREAMS,noun,,,,,,,,,
640655,irreverent,adjective,,,,,,,,,
640655,wacky ,adjective,,,,,,,,,
640655,challenge,noun,,,,,,,,,
640655,adventure ,noun,,,,,,,,,
640655,funfest,noun,,,,,,,,,
640655, game modes,noun,,,,,,,,,
640655,awesome,adjective,,,,,,,,,
640655,hilarious,adjective,,,,,,,,,
640655,over-the-top,adjective,,,,,,,,,
640655,PlayStationMove,proper noun,,,,,,,,,
640655,gaming ,verb,,,,,,,,,
640655,frenetic,adjective,,,,,,,,,
640655,family-friendly,adjective,,,,,,,,,
640655,catapulted ,verb,,,,,,,,,
640655,cavalcade ,noun,,,,,,,,,
640655,insane ,adjective,,,,,,,,,
640655,mini-games,noun,,,,,,,,,
640655,story mode,noun,,,,,,,,,
640655,party modes,noun,,,,,,,,,
640655,playable characters,noun,,,,,,,,,
640655,trophies ,noun,,,,,,,,,
640655,achievements,noun,,,,,,,,,
960103,Strategy ,adjective,,,,,,,,,
960103,RPG ,adjective,,,,,,,,,
960103,unique ,adjective,,,,,,,,,
960103,sim,adjective,,,,,,,,,
960103,story ,noun,,,,,,,,,
960103,in-depth,adjective,,,,,,,,,
960103,storyline ,noun,,,,,,,,,
960103,destiny ,noun,,,,,,,,,
960103,Character ,noun,,,,,,,,,
960103,interaction ,verb,,,,,,,,,
960103,responses ,verb,,,,,,,,,
960103,battle ,verb,,,,,,,,,
960103,ground combat,noun,,,,,,,,,
960103,air combat,noun,,,,,,,,,
960103,two-legged,adjective,,,,,,,,,
960103,mechanized suits,adjective+noun,,,,,,,,,
960103,transform,verb,,,,,,,,,
960103,jet fighters,noun,,,,,,,,,
960103, battle mech,adjective+noun,,,,,,,,,
960103,weapons ,noun,,,,,,,,,
960103,movement ,verb,,,,,,,,,
960103,hero's ,noun,,,,,,,,,
960103,sword ,noun,,,,,,,,,
960103,long-range missiles,adjective+noun,,,,,,,,,
941991,brings together,verb,,,,,,,,,
941991,friends ,noun,,,,,,,,,
941991,family ,noun,,,,,,,,,
941991,casual ,adjective,,,,,,,,,
941991,trivia ,noun,,,,,,,,,
941991,enjoy,verb,,,,,,,,,
941991,simple ,adjective,,,,,,,,,
941991,intuitive ,adjective,,,,,,,,,
941991,Big Button Controller,proper noun,,,,,,,,,
941991,challenge ,verb,,,,,,,,,
941991,movie knowledge ,adjective+noun,,,,,,,,,
941991,reigns supreme,verb,,,,,,,,,
941991,real content,adjective+noun,,,,,,,,,
941991,movies ,noun,,,,,,,,,
941991,actors,noun,,,,,,,,,
632676,Jump into,verb,,,,,,,,,
632676,rich ,adjective,,,,,,,,,
632676,world ,noun,,,,,,,,,
632676, fast paced,adjective,,,,,,,,,
632676,3rd person ,adjective,,,,,,,,,
632676,action ,adjective,,,,,,,,,
632676,shooter,adjective,,,,,,,,,
632676,Emperor's ,noun,,,,,,,,,
632676,Space Marines,noun,,,,,,,,,
632676,vital ,adjective,,,,,,,,,
632676,sent on,verb,,,,,,,,,
632676,mission ,noun,,,,,,,,,
632676,assault ,verb,,,,,,,,,
632676,gigantic ,adjective,,,,,,,,,
632676,Ork Kroozer,proper noun,,,,,,,,,
632676,Imperial Forge World,proper noun,,,,,,,,,
632676,Choose ,verb,,,,,,,,,
632676,weapons ,noun,,,,,,,,,
632676,class ,noun,,,,,,,,,
632676,purging ,verb,,,,,,,,,
632676,brutal ,adjective,,,,,,,,,
632676,Orks ,proper noun,,,,,,,,,
632676,vicious ,adjective,,,,,,,,,
632676,Tyranids ,proper noun,,,,,,,,,
632676,on board,adjective,,,,,,,,,
632676,Team up,verb,,,,,,,,,
632676,co-op,adjective,,,,,,,,,
632676,pickups ,noun,,,,,,,,,
632676,survive ,verb,,,,,,,,,
632676,onslaught,noun,,,,,,,,,
632676,Reap ,verb,,,,,,,,,
632676,rewards ,noun,,,,,,,,,
632676,completing ,verb,,,,,,,,,
632676,unlocking ,verb,,,,,,,,,
632676,exclusive ,adjective,,,,,,,,,
632676, Power Sword,proper noun,,,,,,,,,
960399,fast-paced ,adjective,,,,,,,,,
960399,third person ,adjective,,,,,,,,,
960399,action-shooter ,adjective,,,,,,,,,
960399,don ,verb,,,,,,,,,
960399,armor ,noun,,,,,,,,,
960399,emperor's ,noun,,,,,,,,,
960399,battle ,verb,,,,,,,,,
960399,survival ,verb,,,,,,,,,
960399,humanity,noun,,,,,,,,,
960399,melee ,adjective,,,,,,,,,
960399,ranged ,adjective,,,,,,,,,
960399,combat,verb,,,,,,,,,
960399,next generation,adjective,,,,,,,,,
960399,experience ,verb,,,,,,,,,
960593,strategy ,noun,,,,,,,,,
960593,skill ,noun,,,,,,,,,
960593,maintain ,verb,,,,,,,,,
960593,physics-based,adjective,,,,,,,,,
960593,action ,adjective,,,,,,,,,
960593,puzzler ,noun,,,,,,,,,
960593,Fallos,proper noun,,,,,,,,,
960593,mysterious ,adjective,,,,,,,,,
960593,creatures ,noun,,,,,,,,,
960593,humans ,noun,,,,,,,,,
960593,3-D ,adjective,,,,,,,,,
960593,cubes,noun,,,,,,,,,
960593,Wii Remote controller,proper noun,,,,,,,,,
960593,shaking ,verb,,,,,,,,,
960593,determine ,verb,,,,,,,,,
960593,fling ,verb,,,,,,,,,
960593,swinging ,verb,,,,,,,,,
960593,motion,noun,,,,,,,,,
960593,placement ,verb,,,,,,,,,
960593,weight ,noun,,,,,,,,,
960593,locations ,noun,,,,,,,,,
960593,tilt ,verb,,,,,,,,,
960593,sway ,verb,,,,,,,,,
960593,balance ,verb,,,,,,,,,
960593,fall ,verb,,,,,,,,,
960593,challenge,verb,,,,,,,,,
960593,tosses ,verb,,,,,,,,,
960593,tricky ,adjective,,,,,,,,,
960593,threatening ,adjective,,,,,,,,,
960593,stability ,adjective,,,,,,,,,
960593,single-player ,adjective,,,,,,,,,
960593,stages ,noun,,,,,,,,,
960593,family ,noun,,,,,,,,,
960593,friends ,noun,,,,,,,,,
960593,join ,verb,,,,,,,,,
960593,two-player ,adjective,,,,,,,,,
960593,cooperative mode,adjective+noun,,,,,,,,,
974847,Fight ,verb,,,,,,,,,
974847,Protect ,verb,,,,,,,,,
974847,Earth ,noun,,,,,,,,,
974847,High-tech ,adjective,,,,,,,,,
974847,rubble,noun,,,,,,,,,
974847,Tokyo ,proper noun,,,,,,,,,
974847,New York ,proper noun,,,,,,,,,
974847,Paris,proper noun,,,,,,,,,
974847,enveloped ,verb,,,,,,,,,
974847,darkness ,noun,,,,,,,,,
974847,despair,noun,,,,,,,,,
974847,Hordes ,noun,,,,,,,,,
974847,humongous ,adjective,,,,,,,,,
974847,life forms ,adjective+noun,,,,,,,,,
974847,brutally ,adjective,,,,,,,,,
974847,converged ,verb,,,,,,,,,
974847,metropolitan areas,adjective+noun,,,,,,,,,
974847,overwhelming ,adjective,,,,,,,,,
974847,defenseless ,adjective,,,,,,,,,
974847,Earth ,noun,,,,,,,,,
974847,paralyzing ,adjective,,,,,,,,,
974847,humanity ,noun,,,,,,,,,
974847,fear,noun,,,,,,,,,
974847,assault,verb,,,,,,,,,
974847,take to the skies,verb,,,,,,,,,
974847,survival ,verb,,,,,,,,,
974847,exhilarating ,adjective,,,,,,,,,
974847,analog sticks,adjective+noun,,,,,,,,,
974847,powerful ,adjective,,,,,,,,,
974847,fighter jet ,adjective+noun,,,,,,,,,
974847,dodge ,verb,,,,,,,,,
974847,endless ,adjective,,,,,,,,,
974847,monster ,noun,,,,,,,,,
974847,attacks ,verb,,,,,,,,,
974847,put an end to ,verb,,,,,,,,,
974847,invasion,verb,,,,,,,,,
974847,multiplayer ,adjective,,,,,,,,,
974847,online ,adjective,,,,,,,,,
974847,co-op ,adjective,,,,,,,,,
974847,VS,adjective,,,,,,,,,
947081,lethal ,adjective,,,,,,,,,
947081,cunningly ,adjective,,,,,,,,,
947081,efficient ,adjective,,,,,,,,,
947081,James Bond ,proper noun,,,,,,,,,
947081,intense ,adjective,,,,,,,,,
947081,first-person ,adjective,,,,,,,,,
947081,action ,adjective,,,,,,,,,
947081,third-person ,adjective,,,,,,,,,
947081,cover ,verb,,,,,,,,,
947081,combat ,verb,,,,,,,,,
947081,secret agent,adjective+noun,,,,,,,,,
947081,stealth,adjective,,,,,,,,,
947081,precision ,adjective,,,,,,,,,
947081,shooting ,verb,,,,,,,,,
947081,lethal ,adjective,,,,,,,,,
947081,combat skills ,adjective+noun,,,,,,,,,
947081,progress ,verb,,,,,,,,,
947081,missions,noun,,,,,,,,,
947081,Quantum of Solace,proper noun,,,,,,,,,
947081,feature film,adjective+noun,,,,,,,,,
947081,Casino Royale,proper noun,,,,,,,,,
947081,movie,noun,,,,,,,,,
947081,cinematic ,adjective,,,,,,,,,
947081,international ,adjective,,,,,,,,,
947081,espionage,noun,,,,,,,,,
947081,Call of Duty 4: Modern Warfare,proper noun,,,,,,,,,
947081,high-definition ,adjective,,,,,,,,,
947081,graphics,noun,,,,,,,,,
947081,reactive AI ,adjective+noun,,,,,,,,,
947081,Daniel Craig,proper noun,,,,,,,,,
947081,silent ,adjective,,,,,,,,,
947081,take downs ,verb,,,,,,,,,
947081,sneaking ,verb,,,,,,,,,
947081,confined spaces,adjective+noun,,,,,,,,,
947081,one-on-one ,adjective,,,,,,,,,
947081,shoot outs ,noun,,,,,,,,,
947081,large scale ,adjective,,,,,,,,,
947081,battles,noun,,,,,,,,,
947081,challenges ,noun,,,,,,,,,
947081,think through ,verb,,,,,,,,,
947081,first-person ,adjective,,,,,,,,,
947081,third-person,adjective,,,,,,,,,
947081,unscripted ,adjective,,,,,,,,,
947081,villains ,noun,,,,,,,,,
947081,mercenaries,noun,,,,,,,,,
947081,armed ,adjective,,,,,,,,,
947081,explosions ,noun,,,,,,,,,
947081,vertigo-inducing ,adjective,,,,,,,,,
947081,chases,verb,,,,,,,,,
947081,Montenegro,proper noun,,,,,,,,,
947081,Venice,proper noun,,,,,,,,,
947081,Bolivia ,proper noun,,,,,,,,,
947081,Austria,proper noun,,,,,,,,,
945395,WWII ,proper noun,,,,,,,,,
945395,vehicles ,noun,,,,,,,,,
945395,weapons ,noun,,,,,,,,,
945395,alternate world ,adjective+noun,,,,,,,,,
945395,history ,noun,,,,,,,,,
945395,technology ,noun,,,,,,,,,
971403,party ,noun,,,,,,,,,
971403,exciting ,adjective,,,,,,,,,
971403,mini-games,noun,,,,,,,,,
971403,Intuitive controls ,adjective+noun,,,,,,,,,
971403,anyone ,adjective,,,,,,,,,
971403,Wii Remote ,proper noun,,,,,,,,,
971403,shake ,verb,,,,,,,,,
971403,rattle,verb,,,,,,,,,
971403,single players,adjective,,,,,,,,,
971403,register ,verb,,,,,,,,,
971403,high scores ,adjective+noun,,,,,,,,,
971403,Nintendo Wi-Fi Connection ,proper noun,,,,,,,,,
971403,measure up against ,verb,,,,,,,,,
971403,around the globe,adjective,,,,,,,,,
971481,8-bit,adjective,,,,,,,,,
971481,classics ,adjective,,,,,,,,,
971481,old school ,adjective,,,,,,,,,
971481,nostalgia,adjective,,,,,,,,,
971481,earlier time ,adjective,,,,,,,,,
971481,older,adjective,,,,,,,,,
971481,grizzled ,adjective,,,,,,,,,
630985,Classic ,adjective,,,,,,,,,
630985,8-bit ,adjective,,,,,,,,,
630985,clash ,verb,,,,,,,,,
630985,modern ,adjective,,,,,,,,,
630985,3D ,adjective,,,,,,,,,
630985,pixel ,adjective,,,,,,,,,
630985,retro-cool ,adjective,,,,,,,,,
630985,racing ,verb,,,,,,,,,
630985,Challenge ,verb,,,,,,,,,
630985,friends ,noun,,,,,,,,,
630985,crazy ,adjective,,,,,,,,,
630985,modes,noun,,,,,,,,,
630985,fast ,adjective,,,,,,,,,
630985,arcade ,adjective,,,,,,,,,
630985,action ,adjective,,,,,,,,,
630985,unlock ,verb,,,,,,,,,
630985,tracks ,noun,,,,,,,,,
630985,cars,noun,,,,,,,,,
630985,thrill ,adjective,,,,,,,,,
630985,night ,noun,,,,,,,,,
630985,Select ,verb,,,,,,,,,
630985,burst ,verb,,,,,,,,,
630985,championship ,noun,,,,,,,,,
630985,Capture the Flag,proper noun,,,,,,,,,
630985,Hot Pursuit ,verb,,,,,,,,,
630985,Time Trial,verb,,,,,,,,,
630985,weather ,noun,,,,,,,,,
935371,putter ,noun,,,,,,,,,
935371,links ,noun,,,,,,,,,
935371,bizarre ,adjective,,,,,,,,,
935371,golf ,noun,,,,,,,,,
935371,knock ,verb,,,,,,,,,
935371,ball ,noun,,,,,,,,,
935371,Wild-West ,adjective,,,,,,,,,
935371,Saloon ,noun,,,,,,,,,
935371,Carnival ,noun,,,,,,,,,
935371,bumper cars,adjective+noun,,,,,,,,,
935371,course ,noun,,,,,,,,,
640907,ancient ,adjective,,,,,,,,,
640907,kingdom ,noun,,,,,,,,,
640907,trouble,noun,,,,,,,,,
640907,magic ,adjective,,,,,,,,,
640907,elements ,noun,,,,,,,,,
640907,corrupted ,adjective,,,,,,,,,
640907,evil ,adjective,,,,,,,,,
640907,powers ,noun,,,,,,,,,
640907,altars ,noun,,,,,,,,,
640907,energy ,noun,,,,,,,,,
640907,books ,noun,,,,,,,,,
640907,unlock ,verb,,,,,,,,,
640907,collect ,verb,,,,,,,,,
640907,mysterious ,adjective,,,,,,,,,
640907,cards ,noun,,,,,,,,,
640907,restore ,verb,,,,,,,,,
640907,adorable ,adjective,,,,,,,,,
640907,little ,adjective,,,,,,,,,
640907,fairy ,noun,,,,,,,,,
640907,perilous ,adjective,,,,,,,,,
640907,journey ,verb,,,,,,,,,
640907,aide ,noun,,,,,,,,,
640907,encounter ,verb,,,,,,,,,
640907,elementals,noun,,,,,,,,,
640907,dragons,noun,,,,,,,,,
640907,creatures,noun,,,,,,,,,
640907,classic ,adjective,,,,,,,,,
640907,addictive ,adjective,,,,,,,,,
640907,innovative ,adjective,,,,,,,,,
640907,twists,noun,,,,,,,,,
640907,explosive ,adjective,,,,,,,,,
640907,bonuses,noun,,,,,,,,,
640907,visual effects,adjective+noun,,,,,,,,,
640907,fascinating ,adjective,,,,,,,,,
640907,storyline ,noun,,,,,,,,,
640907,animation,noun,,,,,,,,,
640907,fun,adjective,,,,,,,,,
995601,wacky ,adjective,,,,,,,,,
995601,arcade ,adjective,,,,,,,,,
995601,alone ,adjective,,,,,,,,,
995601,together ,adjective,,,,,,,,,
995601,friends,noun,,,,,,,,,
995601,medieval ,adjective,,,,,,,,,
995601,knights ,noun,,,,,,,,,
995601,ultra-modern,adjective,,,,,,,,,
995601,space ,noun,,,,,,,,,
995601,shooter,adjective,,,,,,,,,
995601,beat ,verb,,,,,,,,,
995601,Evil ,adjective,,,,,,,,,
995601,Wizard,noun,,,,,,,,,
995601,challenge ,verb,,,,,,,,,
995601,Templar,proper noun,,,,,,,,,
995601,Bashing,verb,,,,,,,,,
995601,hazard ,noun,,,,,,,,,
995601,fierce ,adjective,,,,,,,,,
995601,savages ,noun,,,,,,,,,
995601,Outsmart ,verb,,,,,,,,,
995601,competitors ,noun,,,,,,,,,
995601,RC Buggy ,adjective+noun,,,,,,,,,
995601,skills ,noun,,,,,,,,,
995601,reflexes ,noun,,,,,,,,,
995601,Lumberjack ,noun,,,,,,,,,
995601,deep-space ,noun,,,,,,,,,
995601,alien,noun,,,,,,,,,
995601,bursting ,verb,,,,,,,,,
995601,action ,noun,,,,,,,,,
995601,Whirling Rangers,proper noun,,,,,,,,,
961230,fun ,adjective,,,,,,,,,
961230,family ,noun,,,,,,,,,
961230,compete ,verb,,,,,,,,,
961230,modes,noun,,,,,,,,,
961230,skill ,noun,,,,,,,,,
961230,all ages ,adjective,,,,,,,,,
961230,popular ,adjective,,,,,,,,,
961230,finding ,verb,,,,,,,,,
961230,differences,noun,,,,,,,,,
961230,goal ,noun,,,,,,,,,
961230,party ,noun,,,,,,,,,
961230,compete ,verb,,,,,,,,,
961230,mistakes ,noun,,,,,,,,,
961230,1-Player ,adjective,,,,,,,,,
961230,time ,noun,,,,,,,,,
961230,runs out ,verb,,,,,,,,,
961230,beat ,verb,,,,,,,,,
961230,highest scores,adjective+noun,,,,,,,,,
945617,50 Cent ,proper noun,,,,,,,,,
945617,G-Unit ,proper noun,,,,,,,,,
945617,robbed ,verb,,,,,,,,,
945617,cash ,noun,,,,,,,,,
945617,priceless ,adjective,,,,,,,,,
945617,diamond encrusted ,adjective,,,,,,,,,
945617,skull,noun,,,,,,,,,
945617,stolen ,verb,,,,,,,,,
945617,crime-lord,adjective+noun,,,,,,,,,
945617,gang,noun,,,,,,,,,
945617,collect ,verb,,,,,,,,,
945617,payment ,noun,,,,,,,,,
945617,revenge ,verb,,,,,,,,,
945617,gangsters ,noun,,,,,,,,,
945617,get rich ,verb,,,,,,,,,
945617,die ,verb,,,,,,,,,
945617,intense ,adjective,,,,,,,,,
945617,third-person ,adjective,,,,,,,,,
945617,action,adjective,,,,,,,,,
945617,shooter ,adjective,,,,,,,,,
945617,intuitive ,adjective,,,,,,,,,
945617,cover system,adjective+noun,,,,,,,,,
945617,online ,adjective,,,,,,,,,
945617,multiplayer ,adjective,,,,,,,,,
945617,co-op,adjective,,,,,,,,,
945617,merciless ,adjective,,,,,,,,,
945617,melee ,adjective,,,,,,,,,
945617,counter-kills ,verb,,,,,,,,,
945617,soundtrack ,noun,,,,,,,,,
945617,virtual ,adjective,,,,,,,,,
945617,visuals ,noun,,,,,,,,,
945617,Unreal 3 game engine ,proper noun,,,,,,,,,
945617,technology ,noun,,,,,,,,,
945617,over-the-top ,adjective,,,,,,,,,
945617,story ,noun,,,,,,,,,
945617,voiceover ,noun,,,,,,,,,
945617,Tony Yayo,proper noun,,,,,,,,,
945617,Lloyd Banks,proper noun,,,,,,,,,
945617,DJ Whoo Kid,proper noun,,,,,,,,,
954758,NES ,proper noun,,,,,,,,,
954758,classic,adjective,,,,,,,,,
954758,boy,noun,,,,,,,,,
954758,feed ,verb,,,,,,,,,
954758,blob ,noun,,,,,,,,,
954758,jelly beans ,adjective+noun,,,,,,,,,
954758,transform ,verb,,,,,,,,,
954758,cool ,adjective,,,,,,,,,
954758,useful ,adjective,,,,,,,,,
954758,solve ,verb,,,,,,,,,
954758,puzzles ,noun,,,,,,,,,
954758,escape ,verb,,,,,,,,,
954758,danger,noun,,,,,,,,,
954758,emotionally ,adjective,,,,,,,,,
954758,story,noun,,,,,,,,,
954758,visually ,adjective,,,,,,,,,
954758,art ,noun,,,,,,,,,
954758,threatened ,verb,,,,,,,,,
954758,evil ,adjective,,,,,,,,,
954758,Emperor,noun,,,,,,,,,
954758,Earth ,noun,,,,,,,,,
954758,help,verb,,,,,,,,,
954758,young ,adjective,,,,,,,,,
954758,dethrone ,verb,,,,,,,,,
954758,terrorizing ,verb,,,,,,,,,
954758,establish ,verb,,,,,,,,,
954758,friendship ,noun,,,,,,,,,
946839,customized ,adjective,,,,,,,,,
946839,Xbox LIVE Avatar,proper noun,,,,,,,,,
946839,medieval world ,adjective+noun,,,,,,,,,
946839,city-building,verb,,,,,,,,,
946839,choose,verb,,,,,,,,,
946839,friendly,adjective,,,,,,,,,
946839, giants,noun,,,,,,,,,
946839,teach ,verb,,,,,,,,,
946839,local ,adjective,,,,,,,,,
946839,Keflings ,proper noun,,,,,,,,,
946839,collect ,verb,,,,,,,,,
946839,convert ,verb,,,,,,,,,
946839,resources ,noun,,,,,,,,,
946839,kingdom,noun,,,,,,,,,
946839,Educate ,verb,,,,,,,,,
946839,train ,verb,,,,,,,,,
946839,workers,noun,,,,,,,,,
946839,scholars,noun,,,,,,,,,
946839,Mayor ,noun,,,,,,,,,
946839,city,noun,,,,,,,,,
946839,Build ,verb,,,,,,,,,
946839,cooperatively ,adjective,,,,,,,,,
946839,friends ,noun,,,,,,,,,
946839,online,adjective,,,,,,,,,
946839,unlock ,verb,,,,,,,,,
980388,planet ,noun,,,,,,,,,
980388,overrun ,verb,,,,,,,,,
980388,robotic ,adjective,,,,,,,,,
980388,army ,noun,,,,,,,,,
980388,rule ,verb,,,,,,,,,
980388,conquer,verb,,,,,,,,,
980388,natives ,noun,,,,,,,,,
980388,run,verb,,,,,,,,,
980388,defend ,verb,,,,,,,,,
980388,heavy ,adjective,,,,,,,,,
980388,machinery,noun,,,,,,,,,
980388,rely ,verb,,,,,,,,,
980388,strength ,adjective,,,,,,,,,
980388,herd ,noun,,,,,,,,,
980388,work together,verb,,,,,,,,,
980388,defeat ,verb,,,,,,,,,
980388,meddling ,adjective,,,,,,,,,
980388,Take control of ,verb,,,,,,,,,
980388,cute ,adjective,,,,,,,,,
980388,not-so-bright,adjective,,,,,,,,,
980388,monsters ,noun,,,,,,,,,
980388,avoid ,verb,,,,,,,,,
980388,captured ,verb,,,,,,,,,
980388,invading ,verb,,,,,,,,,
980388,duty ,noun,,,,,,,,,
980388,guide ,verb,,,,,,,,,
980388,fun,adjective,,,,,,,,,
980388,3D ,adjective,,,,,,,,,
980388,strategy ,adjective,,,,,,,,,
980388,flow,noun,,,,,,,,,
980388,levels ,noun,,,,,,,,,
980388,conquer ,verb,,,,,,,,,
980388,hours ,noun,,,,,,,,,
605606,giant ,adjective,,,,,,,,,
605606,tiny ,adjective,,,,,,,,,
605606,build up ,verb,,,,,,,,,
605606,beautify ,verb,,,,,,,,,
605606,Kingdom,noun,,,,,,,,,
605606,Start out ,verb,,,,,,,,,
605606,unlocking ,verb,,,,,,,,,
605606,blueprints,noun,,,,,,,,,
605606,buildings ,noun,,,,,,,,,
605606,tasks ,noun,,,,,,,,,
605606,work towards,verb,,,,,,,,,
605606,designing ,verb,,,,,,,,,
605606,building ,verb,,,,,,,,,
605606,Kefling ,proper noun,,,,,,,,,
605606,castle,noun,,,,,,,,,
